Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1348922138,JHH8635,PA,PAS,07/19/2013,67,SDN,NISSA,P,0,40404,40404,0,0075,75,75,940239,0075,0000,0333A,,K,F,765,ELDERTS ST,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1348922291,GGY6446,NY,PAS,07/25/2013,67,SDN,NISSA,P,30750,18950,18950,20150531,0075,75,75,950104,0075,0000,0129A,,,F,1260,CROTON LOOP,,0,408,J3,,BBBBBBB,ALL,ALL,RED,0,2012,-,0,,,,,
1348922813,JJD4301,PA,PAS,08/06/2013,67,VAN,HONDA,P,0,0,0,0,0075,75,75,952903,0075,0000,0130A,,K,O,,C/O ATKIN ST,GLENMORE,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1348923064,GCU6813,NY,PAS,08/04/2013,67,SDN,KIA,P,0,0,0,20141102,0075,75,75,953425,0075,0000,0112A,,K,I,,C/O HILL ST,EUCLID,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1348923556,GGU6052,NY,PAS,07/28/2013,67,SUBN,ROVER,P,0,0,0,20130823,0075,75,75,931300,0075,0000,0142A,,K,F,,C/O GRANT,BELMONT,0,408,K4,,BBBBBBB,ALL,ALL,WHT,0,2008,-,0,,,,,
1348935170,5384EH,NC,PAS,07/21/2013,67,SUBN,NISSA,P,0,40404,40404,20140228,0075,75,165,952573,0165,0000,0931P,,K,O,715,DUMOUNT AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1348935364,ZR7346,VA,PAS,07/21/2013,67,SUBN,GMC,P,0,0,0,20140331,0075,75,75,953433,0075,0000,0704P,,K,,,C/O STANLEY,LINCOLN,0,408,J3,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1348935418,GFG4885,NY,PAS,08/07/2013,67,SDN,NISSA,P,13630,70930,18830,20150528,0075,75,75,953433,0075,0000,0136A,,K,F,578,AUTUMN AVE,,0,408,J2,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,
1348937646,GBZ6973,NY,PAS,07/23/2013,67,SDN,NISSA,P,0,0,0,20141017,0075,75,75,939715,0075,0000,1020A,,K,,,N/W BRADFORD ST,2FT S/O RIVERDALE AV,0,408,F1,,BBBBBBB,ALL,ALL,RD,0,1996,-,0,,,,,
1348945035,GEK6494,NY,PAS,08/07/2013,67,SUBN,LINCO,P,18830,41830,31030,20150320,0075,75,75,953306,0075,0000,0251A,,K,O,915,BELMONT AVE,,0,408,J6,,BBBBBBB,ALL,ALL,SILVE,0,2006,-,0,,,,,
1348949168,GED7043,NY,PAS,07/29/2013,67,SUBN,FORD,P,0,0,0,20150324,0075,75,75,944070,0075,0000,0910P,,K,O,,N/EC/O HINCKLEY  AVE,LINCOLN AVE,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1348950079,PDB8831,GA,PAS,08/01/2013,67,SDN,HONDA,P,0,0,0,0,0075,75,75,903989,0075,0000,0240A,,K,I,,W/S ELDERT LANE,DUMONT,0,408,I3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1348956185,GGF2709,NY,PAS,07/22/2013,67,SUBN,KIA,P,0,0,0,20150422,0070,70,70,924217,0070,0000,0020A,,K,F,,C/O EMERALD,STANLEY,0,408,K4,,BBBBBBB,ALL,ALL,BLUE,0,2006,-,0,,,,,
1348961971,YVP43P,NJ,PAS,07/25/2013,67,SDN,TOYOT,P,0,0,0,0,0075,75,75,939715,0075,0000,0154P,,K,,,N/W WORTMAN AVE,W/O MAITA ST,0,408,C,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1348987741,GDP4277,NY,PAS,07/26/2013,67,SUBN,DODGE,P,19550,87250,18950,20150302,0075,75,75,942547,0075,0000,0525P,,K,F,180,BETHEL LOOP,,0,408,K4,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,
1348988113,JCR9269,PA,PAS,07/16/2013,67,SDN,TOYOT,P,0,0,0,20130930,0075,75,75,953552,0075,0000,0810P,,K,,,C/O SUTTER,CHESTNUT,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1349035683,GEL2372,NY,PAS,08/10/2013,67,SUBN,FORD,P,13510,36690,36710,20150720,0030,30,30,916892,0030,0000,0430P,,,F,85,BRADHURST AVE,,0,408,D1,,YYYYYYY,ALL,ALL,GREY,0,2005,-,0,,,,,
1350071985,GHG9383,NY,PAS,08/11/2013,67,SDN,NISSA,P,54890,40404,40404,20150613,110,110,110,929623,0110,0000,0811A,,Q,O,110-22,MARTENSE AV,,0,408,D5,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
1349132974,437598,DE,PAS,07/28/2013,67,SDN,HONDA,P,68690,12990,28245,20130815,112,112,112,938858,0112,0000,0935A,,Q,F,63-04,YELLOWSTONE BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1349133954,GGA7103,NY,PAS,08/02/2013,67,SUBN,HONDA,P,0,0,0,20150520,112,112,112,905622,0112,0000,0620A,,Q,,,S/S 102 ST,2  W/O 66 RD,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0,2008,-,0,,,,,
1349143066,GEF9553,NY,PAS,08/21/2013,67,SDN,VOLKS,P,12790,19540,0,20150502,112,112,112,943888,0112,0000,0644P,,Q,,,62 AVE,102ND ST,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,2002,-,0,,,,,
1349173587,84ZRBU,CT,PAS,07/29/2013,67,SDN,BMW,P,0,40404,40404,0,0049,49,49,938246,0049,0000,1145A,,BX,O,1907,SEMINOLE,,0,408,D3,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1349932383,GFZ2263,NY,PAS,07/29/2013,67,SUBN,DODGE,P,0,0,0,20150411,0047,47,47,917874,0047,0000,0345A,,BX,O,,N/E C/O GUNTHER AVE,N/O BURKE AVE,0,408,F1,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1350072023,PDK9107,GA,PAS,08/16/2013,67,SUBN,TOYOT,X,54890,35780,19390,20140831,110,110,110,929623,0110,0000,0945A,,Q,O,100-22,MARTENSE AVE,,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1350087610,GFN5189,NY,PAS,07/19/2013,67,SDN,PONTI,P,0,40404,40404,20130419,122,122,122,948250,0122,0000,0927A,,R,,1839,NORTH RAILROAD,,0,408,E2,,BYBBBBB,ALL,ALL,BK,0,1987,-,0,,,,,
1349174622,GBU8012,NY,PAS,08/14/2013,67,P-U,NISSA,P,0,0,0,20140930,0049,49,49,936541,0049,0000,1129A,,BX,O,,S/E C/O ASTOR AVE,HERING AVE,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,,,,,
1349207433,812WWZ,FL,PAS,08/09/2013,67,SUBN,FORD,P,0,40404,40404,0,,0,49,939337,0049,0000,0320A,,BX,O,649,ARNOW,,0,408,E5,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1349932504,THB68D,NJ,PAS,08/09/2013,67,,GREAT,P,11620,17720,28860,0,0047,47,47,917874,0047,0000,0224A,,BX,O,4460,BAYCHESTER AVE,,0,408,E9,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1349935815,SANTASN,NY,PAS,08/11/2013,67,SDN,HONDA,P,0,0,0,20150529,0047,47,47,949994,0047,0000,0700A,,BX,,,C/O ARNOW,ELY AVE,0,408,J6,,BBBBBBB,ALL,ALL,SILVE,0,2012,-,0,,,,,
1350155548,GAU3039,NY,PAS,07/21/2013,67,SUBN,NISSA,P,5880,5630,5730,20150423,0078,78,78,925009,0078,0000,0850A,,K,O,517,8TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,BROWN,0,2011,-,0,,,,,
1349325995,K5435F,TN,PAS,08/12/2013,67,SUBN,NISSA,P,8720,74120,74170,0,0044,44,44,935186,0044,0000,0949P,,BX,O,950,ANDERSON AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1349376711,ILVBRYCE,NY,SRF,07/23/2013,67,SUBN,HYUND,P,0,0,0,20130916,0081,81,165,952616,0165,0000,0904P,,K,,,W/S HOWARD AV  0,N/O CHAUNCEY ST,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,2005,-,0,,,,,
1349941414,WRH3153,VA,PAS,08/15/2013,67,SDN,HONDA,P,0,0,0,20150630,0047,47,47,946306,0047,0000,0700A,,BX,,,C/O E 230 ST,BARNES AVE,0,408,J6,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1349503990,V483NJ,NY,PAS,07/19/2013,67,SDN,VOLKS,P,0,0,0,20140517,0090,90,90,931679,0090,0000,0901A,,K,,,I/O BOGART ST,HARRISON PL,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,
1349512485,JJA9040,PA,PAS,07/16/2013,67,SDN,CHEVR,P,0,40404,40404,20140531,0079,79,165,953533,0165,0000,0325A,0320A,K,F,721,WILLOUGHBY,,20130716,408,F1,,BBBBBBB,ALL,ALL,BLU,0,0,-,0,,,,,
1349987372,GED7595,NY,PAS,07/22/2013,67,SDN,TOYOT,P,64790,20900,45290,20150320,113,113,171,952938,0171,0000,1055P,,Q,F,116-52,SUTPHIN BLVD,,0,408,J2,,BBBBBBB,ALL,ALL,GRAY,0,1991,-,0,,,,,
1350209545,HMX3020,PA,PAS,06/23/2013,67,SDN,MAZDA,P,13310,24090,10710,0,0006,6,6,933817,0006,0000,0500P,,NY,F,282,BLEEKER ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1349678971,HRC8184,PA,PAS,07/27/2013,67,SDN,NISSA,P,0,0,0,20131031,0094,94,94,921953,0094,0000,1255A,,K,,,N/E C/O KENT AVE,N 10TH ST,0,408,D,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1349679501,S953AT,FL,PAS,07/25/2013,67,SDN,CHRYS,P,60430,58330,55430,0,0094,94,94,927385,0094,0000,0625P,,K,F,120,MESEROLE AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1350055839,GDS4905,NY,PAS,07/24/2013,67,SUBN,ME/BE,P,54890,35780,19390,20150203,110,110,110,934758,0110,0000,0840A,,Q,O,100-22,MARTENSE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,1999,-,0,,,,,
1350055906,NYVELOZ,NY,SRF,07/28/2013,67,SUBN,HONDA,X,0,0,0,20140424,110,110,110,934758,0110,0000,0202P,,Q,,,N/W I/O VAN CLEEF ST,HORACE HARDING EXPWY,0,408,F2,,BBBBBBB,ALL,ALL,SILVE,0,2002,-,0,,,,,
1349861686,462000,DE,PAS,07/26/2013,67,SDN,KIA,X,0,0,0,20140702,0067,67,164,952358,0164,0000,1233P,,K,,,N/W C/O CHURCH AVE,E 39 ST,0,408,K7,,BBBBBBB,ALL,ALL,SILV,0,0,-,0,,,,,
1349863099,GDP2374,NY,PAS,07/30/2013,67,SDN,NISSA,P,0,0,0,20130715,0070,70,164,952231,0164,0000,1240A,,K,,,N/W C/O DORCHESTER R,E 18TH ST,0,408,I4,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,
1349863518,GAR3656,NY,PAS,07/15/2013,67,SDN,MITSU,P,0,40404,40404,20141010,0071,71,164,952467,0164,0000,0105A,,K,F,293,MONTGOMERY,,0,408,J6,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1349865096,T40AHM,NJ,PAS,07/22/2013,67,SUBN,NISSA,P,65030,35980,73690,0,0067,67,164,951882,0164,0000,1243A,,K,F,2604,NEWKIRK AVE,,0,408,D1,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1349906864,WWZ3036,VA,PAS,07/20/2013,67,VAN,DODGE,P,0,0,0,0,0047,47,47,947574,0047,0000,0535A,,BX,F,3926,W P R,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1350058038,GFR3884,NY,PAS,08/08/2013,67,SUBN,DODGE,X,11840,19040,18990,20150522,110,110,110,931773,0110,0000,1236A,,Q,F,97-20,57 AVE,,0,408,F7,,BBBBBBB,ALL,ALL,GRAY,0,1997,-,0,,,,,
1350060215,GFR3884,NY,PAS,07/26/2013,67,SUBN,DODGE,P,11840,19070,19190,20150522,110,110,110,950198,0110,0000,0230A,,Q,F,9830,57 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,1997,-,0,,,,,
1350060574,GFR3884,NY,PAS,08/14/2013,67,SUBN,DODGE,P,11840,19070,19190,20150522,110,110,110,946794,0110,0000,1030A,,Q,F,98-30,57 AV,,0,408,F1,,BBBBBBB,ALL,ALL,GOLD,0,1997,-,0,,,,,
1350060732,GGU3989,NY,PAS,07/22/2013,67,SDN,BMW,P,37290,16140,16290,20130801,110,110,110,946794,0110,0000,0809A,,Q,F,76-26,BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2009,-,0,,,,,
1349916894,ZYV9707,NC,PAS,07/27/2013,67,,LEXUS,X,37420,16620,64320,0,0047,47,47,944841,0047,0000,0621A,,BX,F,3224,GUNTHER AVE,,0,408,J3,,BBBBBBB,ALL,ALL,WHITE,0,1998,-,0,,,,,
1346873136,67115MB,NY,COM,08/09/2013,67,P-U,FORD,P,14220,40404,40404,20140730,0043,43,163,952396,0163,0000,0355P,,BX,F,1539,BOYNTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2012,-,0,,,,,
1346877944,JDK1525,PA,PAS,07/25/2013,67,SDN,,P,0,0,0,0,0043,43,163,953359,0163,0000,0113A,,BX,,,C/O WESTCHESTER AVE,STRATFORD AVE,0,408,E5,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1346880074,6554VS,VA,PAS,07/27/2013,67,SDN,INTER,P,0,0,0,0,0043,43,43,946578,0043,0000,0854A,,BX,,,S/S LACOMBE AVE,E/S TONY AVE,0,408,I3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1346888115,GHF1024,NY,PAS,07/26/2013,67,SDN,MERCU,P,11820,37220,50620,20150619,0043,43,43,925691,0043,0000,0714A,,BX,F,1452,BEACH AVE,,0,408,D,,BBBBBBB,ALL,ALL,TN,0,1992,-,0,,,,,
1347713451,GJF5830,PA,PAS,07/28/2013,67,SDN,TOYOT,P,0,0,0,0,0079,79,79,949592,0079,0000,0431P,,K,O,,C/O THROOP AVE,HOPHINS ST,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1347714091,GEG5020,NY,PAS,08/09/2013,67,SUBN,CHEVR,P,0,0,0,20130720,0079,79,79,948726,0079,0000,0958P,,K,,,N/E C/O THROOP AVE,HOPKINS ST,0,408,J3,,BBBBBBB,ALL,ALL,BLUE,0,2002,-,0,,,,,
1347715757,GFC8510,NY,PAS,08/12/2013,67,SDN,CHEVR,P,18630,54110,54130,20150425,0079,79,79,925095,0079,0000,0309A,,K,F,1018,BEDFORD AVE,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1346888190,GCP9283,NY,PAS,07/29/2013,67,SDN,HYUND,P,0,0,0,20141230,0043,43,43,925691,0043,0000,0641A,,BX,,,S/S STORY AVE,20 FT E ELDER AVE,0,408,E3,,BBBBBBB,ALL,ALL,PURPL,0,1997,-,0,,,,,
1346888322,4AAMA8,CT,PAS,07/29/2013,67,SDN,NISSA,P,0,0,0,0,0043,43,43,925691,0043,0000,0929A,,BX,,,E/S HOBLE AVE,15 FT N OF SEWARD AV,0,408,D5,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1346888449,GGP2427,NY,PAS,08/07/2013,67,SUBN,TOYOT,P,0,0,0,20130830,0043,43,43,925691,0043,0000,0607A,,BX,,,S/S STORY AVE 40FT,EVERGREEN AVE,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
1346888450,T617950C,NY,SRF,07/30/2013,67,SDN,TOYOT,P,15420,30420,26850,20140531,0043,43,43,925691,0043,0000,0655A,,BX,F,1385,BX RIVER AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GN,0,2007,-,0,,,,,
1346888620,T513310C,NY,SRF,07/31/2013,67,SDN,MERCU,P,0,0,0,20140531,0043,43,43,925691,0043,0000,0618A,,BX,,,S/S E 173 ST 5FT,WARD AVE,0,408,F2,,BBBBBBB,ALL,ALL,TN,0,2004,-,0,,,,,
1346888670,T625661C,NY,SRF,08/01/2013,67,SUBN,TOYOT,P,15420,30420,26850,20131031,0043,43,43,925691,0043,0000,0622A,,BX,F,1379,BX RIVER AVE,,0,408,E5,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1346888693,T528261C,NY,SRF,08/01/2013,67,SDN,LINCO,P,0,0,0,20140430,0043,43,43,925691,0043,0000,0638A,,BX,F,,E/S WARD AVE 20FT,WATSON AVE,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2003,-,0,,,,,
1346888735,GFM1008,NY,PAS,08/01/2013,67,SDN,ACURA,P,65820,37220,50620,20150411,0043,43,43,925691,0043,0000,0710A,,BX,F,1432,ST. LAWRENCE AV,,0,408,D1,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1346888796,GBD9989,NY,PAS,08/02/2013,67,SDN,HONDA,P,67920,0,0,20140930,0043,43,43,925691,0043,0000,0637A,,BX,,,THIERIOT AVE,WASTON AVE,0,408,F7,,BBBBBBB,ALL,ALL,WH,0,2013,-,0,,,,,
1346888814,854LMU,FL,PAS,08/02/2013,67,SDN,VOLKS,P,0,0,0,0,0043,43,43,925691,0043,0000,0704A,,BX,,,N/S WOOD AVE,40  E LELAND AVE,0,408,F2,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1346888838,GDN8334,NY,PAS,08/02/2013,67,SUBN,NISSA,P,0,0,0,20140129,0043,43,43,925691,0043,0000,0729A,,BX,F,,N/S WESTCHESTER AV,20  W CROES AVENUE,0,408,J3,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,
1346888840,8BB4605,MD,PAS,08/02/2013,67,SDN,CHEVR,P,0,0,0,0,0043,43,43,925691,0043,0000,0737A,,BX,,,N/S E 173 ST,20  E WARD AVE,0,408,J3,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1346888917,GCR4663,NY,PAS,08/04/2013,67,SDN,TOYOT,P,66920,45820,70320,20150123,0043,43,43,925691,0043,0000,0425A,,BX,F,1860,STORY AVE,,0,408,K7,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1346888942,HRL2991,PA,PAS,08/04/2013,67,SUBN,FORD,P,15420,30420,26850,0,0043,43,43,925691,0043,0000,0458A,,BX,F,1379,BX RIVER AVE,,0,408,J2,,BBBBBBB,ALL,ALL,MR,0,0,-,0,,,,,
1346889065,GFE7980,NY,PAS,08/06/2013,67,SDN,HONDA,P,0,0,0,20150218,0043,43,43,925691,0043,0000,0550A,,BX,,,N/S LAFAYETTE AVE,40  E UNDERHILL AV,0,408,F7,,BBBBBBB,ALL,ALL,BL,0,2010,-,0,,,,,
1346889089,ZLE90H,NJ,PAS,08/06/2013,67,SDN,TOYOT,P,26880,22240,69320,0,0043,43,43,925691,0043,0000,0608A,,BX,O,15-60,E 174 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1346889107,GGC9696,NY,PAS,08/06/2013,67,SDN,HONDA,P,0,0,0,20150512,0043,43,43,925691,0043,0000,0628A,,BX,,,S/S WATSON AVE,20  E COMMON WEALTH,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1346889132,GGP4161,NY,PAS,08/06/2013,67,SUBN,HONDA,P,0,0,0,20150524,0043,43,43,925691,0043,0000,0716A,,BX,,,S/S BENEDICK AVE,20  E OLMSTEAD AV,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1346889260,T625661C,NY,SRF,08/07/2013,67,SUBN,TOYOT,P,15420,30420,26850,20131031,0043,43,43,925691,0043,0000,0709A,,BX,F,1380,BX RIVER AVE,,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1346889272,HYR8825,PA,PAS,08/07/2013,67,SDN,CHRYS,P,0,0,0,0,0043,43,43,925691,0043,0000,0711A,,BX,,,E/S BOYNTON AVE,20  N E 173 ST,0,408,F2,,BBBBBBB,ALL,ALL,MR,0,0,-,0,,,,,
1346889296,JHH521,SC,PAS,08/07/2013,67,SUBN,FORD,P,0,0,0,0,0043,43,43,925691,0043,0000,0719A,,BX,,,N/S WATSON AVE,40  W COLGATE AVE,0,408,K1,,BBBBBBB,ALL,ALL,GN,0,0,-,0,,,,,
1346889314,GAW7243,NY,PAS,08/07/2013,67,SUBN,INFIN,P,0,0,0,20130903,0043,43,43,925691,0043,0000,0759A,,BX,,,E/S LELAND AVE,30  N ARCHER ST,0,408,E5,,BBBBBBB,ALL,ALL,GY,0,2009,-,0,,,,,
1346889399,GGP9678,NY,PAS,08/07/2013,67,SDN,CHEVR,P,59720,19450,17370,20150515,0043,43,43,925691,0043,0000,0948A,,BX,F,550,PUGSLEY AVE,,0,408,F7,,BBBBBBB,ALL,ALL,RD,0,2003,-,0,,,,,
1346889405,42MP25,MA,PAS,08/07/2013,67,SUBN,FORD,P,0,0,0,0,0043,43,43,925691,0043,0000,0952A,,BX,,,N/S RANDALL AVE,20  W BOLTON AVE,0,408,F7,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1346889417,GEX2270,NY,PAS,08/07/2013,67,SUBN,CHEVR,P,60520,40404,40404,20131021,0043,43,43,925691,0043,0000,0955A,,BX,O,560,RANDALL AVE,,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,
1346889491,GEX4704,NY,PAS,08/10/2013,67,SUBN,HONDA,P,0,0,0,20150403,0043,43,43,925691,0043,0000,0631A,,BX,,,S/S WATSON AVE,0  FRM COMMONWEALTH,0,408,F7,,BBBBBBB,ALL,ALL,BL,0,2002,-,0,,,,,
1346889521,346XJN,CT,PAS,08/10/2013,67,SUBN,TOYOT,P,11820,9130,49030,0,0043,43,43,925691,0043,0000,0653A,,BX,F,1489,BEACH AVE,,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1346889533,GBV9589,NY,PAS,08/10/2013,67,SUBN,NISSA,P,0,0,0,20140916,0043,43,43,925691,0043,0000,0657A,,BX,,,S/S MERRILL ST,35  E ST LAWRENCE AV,0,408,E2,,BBBBBBB,ALL,ALL,MR,0,2012,-,0,,,,,
1346889570,763WV5,MA,PAS,08/10/2013,67,SDN,ME/BE,P,0,0,0,0,0043,43,43,925691,0043,0000,0737A,,BX,,,E/S PURDY ST,7  S PARKER ST,0,408,F7,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1346889594,739YYF,CT,PAS,08/10/2013,67,SUBN,TOYOT,P,76950,45820,77150,0,0043,43,43,925691,0043,0000,0750A,,BX,F,1860,WESTCHESTER AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1346889727,GCP7105,NY,999,08/12/2013,67,SDN,NISSA,P,0,0,0,20141008,0043,43,43,925691,0043,0000,0704A,,BX,,,W/S OLMSTEAD AVE,35  N BENEDICT AVE,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,2002,-,0,,,,,
1346889752,623PVV,FL,PAS,08/12/2013,67,SDN,VOLKS,P,0,0,0,0,0043,43,43,925691,0043,0000,0733A,,BX,,,N/S E 172 ST,10  W STRATFORD AV,0,408,E5,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1346889764,JBK5666,PA,PAS,08/12/2013,67,SDN,INFIN,P,0,0,0,0,0043,43,43,925691,0043,0000,0740A,,BX,O,,N/S E 174 ST,FM METCALF AVE,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1346889855,GJK4529,NY,PAS,08/13/2013,67,SDN,MITSU,X,0,0,0,20150731,0043,43,43,925691,0043,0000,0751A,,BX,F,,W/S E 173 ST 7,S BX RIVER AVE,0,408,E2,,BBBBBBB,ALL,ALL,BWN,0,0,-,0,,,,,
1346889892,XRC1595,VA,PAS,08/13/2013,67,VAN,CHEVR,X,0,0,0,0,0043,43,43,925691,0043,0000,0829A,,BX,,,S/S WATSON AVE 20,W ST LAWRENCE ACE,0,408,K4,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1347721708,GFS3194,NY,PAS,07/18/2013,67,SDN,SMART,P,54000,56490,69230,20150430,0079,79,79,927565,0079,0000,0225P,,K,F,786,KENT AVE,,0,408,J6,,BBBBBBB,ALL,ALL,ORANG,0,2013,-,0,,,,,
1347722518,GMT7338,NY,PAS,08/04/2013,67,SUBN,LINCO,P,42730,85730,54070,20150724,0079,79,165,951943,0165,0000,0742P,,K,F,1456,FULTON ST,,0,408,D,,BBBBBBB,ALL,ALL,TN,0,2007,-,0,,,,,
1348139730,GEC1094,NY,PAS,07/22/2013,67,SDN,LEXUS,P,0,0,0,20150125,0062,62,62,949642,0062,0000,0310P,,K,,,C/O QUENTIN RD,W 17,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1348162247,70969JD,NY,COM,08/06/2013,67,DELV,INTER,X,48830,68330,70730,20140430,0084,84,0,346075,0SIC,0000,1259P,,K,F,79,HENRY ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,
1348162843,86607PA,NY,999,08/13/2013,67,DELV,INTER,T,48830,68330,70730,20130930,0084,84,0,346075,0SIC,0000,0123P,,K,F,79,HENRY ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,1998,-,0,,,,,
1348165716,GFC5626,NY,PAS,07/18/2013,67,SDN,SAAB,X,5130,5830,5930,20150214,0078,78,110,353078,T110,0000,0810A,,K,F,58,2ND AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BL,0,2005,-,0,,,,,
1347121778,LESNAL,NY,PAS,07/26/2013,67,SUBN,TOYOT,X,10730,6180,6280,20150219,0068,68,139,929926,0139,0000,1023A,,K,O,1102,83 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2004,-,0,,,,,
1347121948,FBA7326,NY,PAS,07/16/2013,67,VAN,,X,0,0,0,20140701,0061,61,139,928269,0139,0000,1115A,,K,F,,C/O CYRUS,GERRITSEN AVE,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1347730424,GDY3975,NY,PAS,07/20/2013,67,SDN,MINI,P,79630,47030,42730,20141114,0079,79,165,953880,0165,0000,0200P,,K,O,19,SPENCER PL,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2002,-,0,,,,,
